text@krt1997m	@krt1997m	1448.127	1449.489	скорее всего конец весны
text@krt1997m	@krt1997m	1451.142	1451.993	вы тоже так думаете?
text@krt1997m	@krt1997m	1453.837	1454.163	да//
text@krt1997m	@krt1997m	1457.517	1457.744	да//
text@krt1997m	@krt1997m	1463.801	1465.917	Мик Джаггер/ нет/ он не опускается до такого
text@krt1997m	@krt1997m	1469.016	1474.496	больше нет/ больше нет после некоторых случаев я не хочу больше прыгать эээ в толпу/ меня никогда не ловят
text@krt1997m	@krt1997m	1479.595	1480.917	казалось бы/ да?
text@krt1997m	@krt1997m	1482.049	1482.479	а вот//
text@krt1997m	@krt1997m	1483.321	1486.867	я серьезно ну то есть все разы/ ааа/ первый раз
text@krt1997m	@krt1997m	1488.049	1496.091	ну/ первый раз/ первый раз когда/ я решил прыгнуть в толпу я сделал это но... на надувной лодке/ я у Макса Коржа подсмотрел эту идею//
text@krt1997m	@krt1997m	1496.867	1498.355	да/ ну то есть люди ее перевернули//
text@krt1997m	@krt1997m	1499.801	1500.157	да//
text@krt1997m	@krt1997m	1501.156	1501.602	сразу//
text@krt1997m	@krt1997m	1501.991	1502.438	сразу да//
text@krt1997m	@krt1997m	1502.595	1502.851	нет//
text@krt1997m	@krt1997m	1503.339	1503.586	да//
text@krt1997m	@krt1997m	1505.049	1532.691	нет/ на самом деле/ на самом деле люди начали валиться на меня/ я под лодкой и мне нечего нечем дышать/ у меня клаустрофобия кстати/ и так было все разы/ обычно люди на меня падают и я на кого-то/ был случай когда я придавил девочку и мальчика/ они плачут и/ я не знаю что мне делать// я кое как встал/ и/ пытаюсь людей развести/чтобы как бы/ ээ/ так сказать//
text@krt1997m	@krt1997m	1534.573	1536.543	аааа/ я не интересуюсь//
text@krt1997m	@krt1997m	1537.642	1539.395	да/ да/ молодые очень//
text@krt1997m	@krt1997m	1540.073	1548.111	вот/ я пытаюсь людей как бы/ показать им /руками что ну отойдите/ а/ а  им кажется что я им пятюни даю/ и они ко мне подходят и дают мне пятюню//
text@krt1997m	@krt1997m	1548.555	1550.691	такой вот/ да/ была история//
text@krt1997m	@krt1997m	1553.37	1553.765	ага//
text@krt1997m	@krt1997m	1570.975	1571.469	подходит//
text@krt1997m	@krt1997m	1578.123	1581.345	ну я бы рекоммендовал слушать эээ/ все-таки с лет шестандцати//
text@krt1997m	@krt1997m	1582.024	1582.494	да//
words@iau1978m	@iau1978m	1228.61	1229.013	ну
words@iau1978m	@iau1978m	1229.013	1229.416	наконец-то
words@iau1978m	@iau1978m	1229.416	1229.82	!
words@iau1978m	@iau1978m	1230.32	1230.78	здрасьте
words@iau1978m	@iau1978m	1230.78	1231.24	Кирилл
words@iau1978m	@iau1978m	1231.97	1232.15	ну
words@iau1978m	@iau1978m	1232.15	1232.33	как
words@iau1978m	@iau1978m	1232.33	1232.51	хорошо
words@iau1978m	@iau1978m	1232.51	1232.69	что
words@iau1978m	@iau1978m	1232.69	1232.87	вы
words@iau1978m	@iau1978m	1232.87	1233.05	пришли
words@iau1978m	@iau1978m	1233.05	1233.23	!
words@iau1978m	@iau1978m	1233.95	1234.217	конечно
words@iau1978m	@iau1978m	1234.217	1234.484	насколько
words@iau1978m	@iau1978m	1234.484	1234.751	вы
words@iau1978m	@iau1978m	1234.751	1235.018	отличаетесь
words@iau1978m	@iau1978m	1235.018	1235.285	от
words@iau1978m	@iau1978m	1235.285	1235.552	Надежды
words@iau1978m	@iau1978m	1235.552	1235.819	Бабкиной
words@iau1978m	@iau1978m	1235.819	1236.086	сейчас
words@iau1978m	@iau1978m	1236.086	1236.353	я
words@iau1978m	@iau1978m	1236.353	1236.62	могу
words@iau1978m	@iau1978m	1236.62	1236.887	сказать
words@iau1978m	@iau1978m	1236.887	1237.154	/
words@iau1978m	@iau1978m	1237.154	1237.421	/
words@iau1978m	@iau1978m	1237.421	1237.688	просто
words@iau1978m	@iau1978m	1237.688	1237.955	просто
words@iau1978m	@iau1978m	1237.955	1238.222	дру
words@iau1978m	@iau1978m	1238.222	1238.489	вы
words@iau1978m	@iau1978m	1238.489	1238.756	другой
words@iau1978m	@iau1978m	1238.756	1239.023	совершенно
words@iau1978m	@iau1978m	1239.023	1239.29	человек
words@iau1978m	@iau1978m	1239.29	1239.557	/
words@iau1978m	@iau1978m	1239.557	1239.824	/
words@iau1978m	@iau1978m	1239.824	1240.091	как
words@iau1978m	@iau1978m	1240.091	1240.358	вы
words@iau1978m	@iau1978m	1240.358	1240.625	поживаете
words@iau1978m	@iau1978m	1240.625	1240.892	Кирилл
words@iau1978m	@iau1978m	1240.892	1241.182	?
words@iau1978m	@iau1978m	1242.34	1242.684	ээм
words@iau1978m	@iau1978m	1242.684	1243.028	/
words@iau1978m	@iau1978m	1243.028	1243.372	как
words@iau1978m	@iau1978m	1243.372	1243.716	ваше
words@iau1978m	@iau1978m	1243.716	1244.06	настроение
words@iau1978m	@iau1978m	1244.06	1244.409	?
words@iau1978m	@iau1978m	1248.008	1248.356	расскажите
words@iau1978m	@iau1978m	1248.356	1248.704	пожалуйста
words@iau1978m	@iau1978m	1248.704	1249.052	Кирилл
words@iau1978m	@iau1978m	1249.052	1249.4	/
words@iau1978m	@iau1978m	1249.4	1249.748	можно
words@iau1978m	@iau1978m	1249.748	1250.096	я
words@iau1978m	@iau1978m	1250.096	1250.444	начну
words@iau1978m	@iau1978m	1250.444	1250.792	с
words@iau1978m	@iau1978m	1250.792	1251.14	самого
words@iau1978m	@iau1978m	1251.14	1251.488	простого
words@iau1978m	@iau1978m	1251.488	1251.836	вопроса
words@iau1978m	@iau1978m	1251.836	1252.191	?
words@iau1978m	@iau1978m	1252.614	1252.804	как
words@iau1978m	@iau1978m	1252.804	1252.994	вы
words@iau1978m	@iau1978m	1252.994	1253.184	провели
words@iau1978m	@iau1978m	1253.184	1253.374	выходные
words@iau1978m	@iau1978m	1253.374	1253.564	?
words@iau1978m	@iau1978m	1257.345	1258.164	#нрзб#
words@iau1978m	@iau1978m	1259.826	1259.94	и
words@iau1978m	@iau1978m	1259.94	1260.054	все
